book_id,title,authors,language_code,primary_genre,average_rating,ratings_count,item_idx
4448,"Charade (Games, #1)",Nyrae Dawn,eng,ENG,3.98,35216,4447
4449,The Demigod Diaries,"Rick Riordan, Haley Riordan",eng,ENG,4.19,28461,4448
4450,"If You Stay (Beautifully Broken, #1)",Courtney Cole,eng,ENG,3.94,31388,4449
4451,Neil Patrick Harris: Choose Your Own Autobiography,"Neil Patrick Harris, David Javerbaum, Antony Hare",eng,ENG,3.86,21596,4450
4452,"Death du Jour (Temperance Brennan, #2)",Kathy Reichs,en-US,EN-US,3.96,27715,4451
4453,More Than a Carpenter,Josh McDowell,eng,ENG,4.19,19269,4452
4454,"Boneshaker (The Clockwork Century, #1)",Cherie Priest,eng,ENG,3.5,26202,4453
4455,Rubyfruit Jungle,Rita Mae Brown,eng,ENG,3.88,22583,4454
4456,"Fallen in Love (Fallen, #3.5)",Lauren Kate,eng,ENG,3.77,30759,4455
4457,Sisters,Raina Telgemeier,eng,ENG,4.29,23347,4456
4458,"The Never War (Pendragon, #3)",D.J. MacHale,eng,ENG,4.12,24219,4457
4459,"The Elf Queen of Shannara (Heritage of Shannara, #3)",Terry Brooks,eng,ENG,4.02,23895,4458
4460,"Mattimeo (Redwall, #3)",Brian Jacques,eng,ENG,4.02,26345,4459
4461,"Nemesis Games (The Expanse, #5)",James S.A. Corey,eng,ENG,4.37,20681,4460
4462,"A Return to Love: Reflections on the Principles of ""A Course in Miracles""",Marianne Williamson,unknown,UNKNOWN,4.29,19144,4461
4463,"First Family (Sean King & Michelle Maxwell, #4)",David Baldacci,en-US,EN-US,3.98,22203,4462
4464,True Grit,Charles Portis,en-US,EN-US,4.12,21199,4463
4465,Feel the Fear and Do It Anyway,Susan  Jeffers,en-US,EN-US,4.01,18278,4464
4466,"Mine (Real, #2)",Katy Evans,eng,ENG,4.29,39411,4465
4467,Memoirs of an Imaginary Friend,Matthew Dicks,eng,ENG,4.1,18344,4466
4468,"Haroun and the Sea of Stories (Khalifa Brothers, #1)","Salman Rushdie, Paul Birkbeck",eng,ENG,4.01,19221,4467
4469,Whistling Past the Graveyard,Susan Crandall,eng,ENG,4.04,20168,4468
4470,"Poison Princess (The Arcana Chronicles, #1)",Kresley Cole,en-US,EN-US,4.14,25679,4469
4471,"Tatiana and Alexander (The Bronze Horseman, #2)",Paullina Simons,en-GB,EN-GB,4.3,20654,4470
4472,"The Emperor's Blades (Chronicle of the Unhewn Throne, #1)",Brian Staveley,eng,ENG,4.15,19877,4471
4473,Brick Lane,Monica Ali,eng,ENG,3.38,21002,4472
4474,"Half Bad (The Half Bad Trilogy, #1)",Sally Green,eng,ENG,3.8,26913,4473
4475,Zorba the Greek,"Nikos Kazantzakis, Νίκος Καζαντζάκης",eng,ENG,4.1,15203,4474
4476,Sounder,"William H. Armstrong, James Barkley",en-US,EN-US,3.96,24061,4475
4477,A Universe from Nothing: Why There Is Something Rather Than Nothing,"Lawrence M. Krauss, Richard Dawkins",eng,ENG,3.92,17204,4476
4478,Slash,"Slash, Anthony Bozza",en-US,EN-US,3.96,17989,4477
4479,"Archangel's Kiss (Guild Hunter, #2)",Nalini Singh,eng,ENG,4.24,35843,4478
4480,"Rebel Belle (Rebel Belle, #1)",Rachel Hawkins,eng,ENG,3.88,30506,4479
4481,"The Mephisto Club (Rizzoli & Isles, #6)",Tess Gerritsen,eng,ENG,4.01,23378,4480
4482,The Scarlet Thread ,Francine Rivers,eng,ENG,4.14,21233,4481
4483,It's a Magical World: A Calvin and Hobbes Collection,Bill Watterson,eng,ENG,4.75,22351,4482
4484,"Avatar: The Last Airbender (The Promise, #1)","Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Gurihiru",unknown,UNKNOWN,4.24,18771,4483
4485,Being and Nothingness,"Jean-Paul Sartre, Hazel E. Barnes, Mary Warnock, Richard Eyre",en-GB,EN-GB,3.94,19897,4484
4486,"Miecz przeznaczenia (Saga o Wiedźminie, #2)",Andrzej Sapkowski,pol,POL,4.4,12909,4485
4487,Silent Spring,"Rachel Carson, Linda Lear, Edward O. Wilson",en-US,EN-US,3.94,24027,4486
4488,"Legion (Legion, #1)",Brandon Sanderson,eng,ENG,4.13,20291,4487
4489,Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny,Holly Madison,eng,ENG,3.4,13213,4488
4490,Kill Alex Cross (Alex Cross #18),James Patterson,eng,ENG,4.0,20206,4489
4491,The Pearl That Broke Its Shell,Nadia Hashimi,eng,ENG,4.12,19016,4490
4492,"Behemoth (Leviathan, #2)","Scott Westerfeld, Keith Thompson",en-US,EN-US,4.18,30049,4491
4493,The Sociopath Next Door,Martha Stout,eng,ENG,3.75,21550,4492
4494,"Y: The Last Man, Vol. 8: Kimono Dragons (Y: The Last Man, #8)","Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",eng,ENG,4.22,23842,4493
4495,Do-It-Yourself Book (Diary of a Wimpy Kid),Jeff Kinney,eng,ENG,4.17,20534,4494
4496,"Angels and Demons / The Da Vinci Code (Robert Langdon, #1-2)",Dan Brown,unknown,UNKNOWN,4.19,18711,4495
4497,"The Tea Rose (The Tea Rose, #1)",Jennifer Donnelly,eng,ENG,4.18,22448,4496
4498,"Moon Over Soho (Peter Grant, #2)",Ben Aaronovitch,eng,ENG,4.1,16566,4497
4499,The Paris Architect,Charles Belfoure,eng,ENG,3.98,18925,4498
4500,"Falling Kingdoms (Falling Kingdoms, #1)","Morgan Rhodes, Michelle Rowen",eng,ENG,3.83,32623,4499
4501,Ask and It Is Given: Learning to Manifest Your Desires,"Esther Hicks, Jerry Hicks, Wayne W. Dyer",en-GB,EN-GB,4.18,17170,4500
4502,Island Beneath the Sea,"Isabel Allende, Margaret Sayers Peden",eng,ENG,4.01,18864,4501
4503,"The History of Tom Jones, a Foundling","Henry Fielding, Thomas Keymer, Alice Wakely",eng,ENG,3.73,24718,4502
4504,"Winesburg, Ohio",Sherwood Anderson,eng,ENG,3.84,20125,4503
4505,"Beautiful Redemption (The Maddox Brothers, #2)",Jamie McGuire,eng,ENG,4.15,28845,4504
4506,"C is for Corpse  (Kinsey Millhone, #3)",Sue Grafton,en-US,EN-US,3.87,29204,4505
4507,"Y: The Last Man, Vol. 5: Ring of Truth (Y: The Last Man, #5)","Brian K. Vaughan, Pia Guerra, José Marzán Jr.",eng,ENG,4.27,24606,4506
4508,Five Quarters of the Orange,Joanne Harris,eng,ENG,3.83,23332,4507
4509,2666,Roberto Bolaño,spa,SPA,4.2,15000,4508
4510,Microserfs,Douglas Coupland,en-US,EN-US,3.88,19516,4509
4511,How to Tell If Your Cat Is Plotting to Kill You,"Matthew Inman, The Oatmeal",eng,ENG,3.95,22994,4510
4512,"Simple Genius (Sean King & Michelle Maxwell, #3)",David Baldacci,eng,ENG,3.89,22171,4511
4513,Light on Snow,Anita Shreve,unknown,UNKNOWN,3.56,22845,4512
4514,"Vampire Mountain (Cirque Du Freak, #4)",Darren Shan,eng,ENG,4.16,23847,4513
4515,The Three Stigmata of Palmer Eldritch,Philip K. Dick,eng,ENG,4.01,20140,4514
4516,The Strange Library,"Haruki Murakami, Ted Goossen",en-GB,EN-GB,3.55,18806,4515
4517,Deadeye Dick,Kurt Vonnegut Jr.,eng,ENG,3.8,19212,4516
4518,"The Power (The Secret, #2)",Rhonda Byrne,eng,ENG,4.09,16917,4517
4519,"Ancestors of Avalon (Avalon, #5)","Diana L. Paxson, Marion Zimmer Bradley",eng,ENG,3.89,21408,4518
4520,Out Stealing Horses,"Per Petterson, Anne Born",eng,ENG,3.79,19199,4519
4521,"Batman: Knightfall, Vol. 1: Broken Bat","Doug Moench, Chuck Dixon, Jim Aparo, Norm Breyfogle, Graham Nolan, Jim Balent",eng,ENG,4.08,18298,4520
4522,"Saga, Vol. 5 (Saga, #5)","Brian K. Vaughan, Fiona Staples",eng,ENG,4.44,29429,4521
4523,"The Lions of Lucerne (Scot Harvath, #1)",Brad Thor,eng,ENG,4.04,18770,4522
4524,One Past Midnight: The Langoliers,"Stephen King, Willem Dafoe",eng,ENG,3.82,22326,4523
4525,The Sign of the Beaver,Elizabeth George Speare,eng,ENG,3.77,20450,4524
4526,"Ask the Dust (Arturo Bandini, #3)","John Fante, Charles Bukowski",eng,ENG,4.14,16226,4525
4527,All Over But the Shoutin',Rick Bragg,eng,ENG,4.09,21072,4526
4528,The Key to Midnight,"Leigh Nichols, Dean Koontz",en-US,EN-US,3.93,22578,4527
4529,Fairy Tales from the Brothers Grimm: A New English Version,"Philip Pullman, Jacob Grimm, Wilhelm Grimm",eng,ENG,4.11,17219,4528
4530,"Debt of Bones (Sword of Truth, #0.5)",Terry Goodkind,eng,ENG,3.85,23279,4529
4531,The Joke,Milan Kundera,eng,ENG,3.99,16464,4530
4532,"The White Princess (The Plantagenet and Tudor Novels, #5)",Philippa Gregory,eng,ENG,3.85,22584,4531
4533,Flight of the Intruder (Jake Grafton #1),Stephen Coonts,eng,ENG,4.04,21765,4532
4534,"Silver on the Tree (The Dark is Rising, #5)",Susan Cooper,eng,ENG,4.16,25818,4533
4535,National Velvet,Enid Bagnold,eng,ENG,4.09,22682,4534
4536,"Losing My Virginity: How I've Survived, Had Fun, and Made a Fortune Doing Business My Way",Richard Branson,eng,ENG,3.97,26225,4535
4537,Lysistrata,"Aristophanes, Sarah Ruden",eng,ENG,3.84,25758,4536
4538,The Swan Thieves,Elizabeth Kostova,eng,ENG,3.53,23399,4537
4539,"Iced (Fever, #6)",Karen Marie Moning,eng,ENG,4.13,28890,4538
4540,14,Peter Clines,eng,ENG,3.92,20011,4539
4541,Okay for Now,Gary D. Schmidt,en-US,EN-US,4.19,24254,4540
4542,"Assassins (Left Behind, #6)","Tim LaHaye, Jerry B. Jenkins",eng,ENG,3.98,24143,4541
4543,"Red Country (First Law World, #6)",Joe Abercrombie,eng,ENG,4.27,19926,4542
4544,The Lords of Discipline,Pat Conroy,unknown,UNKNOWN,4.28,19050,4543
4545,Eat and Run: My Unlikely Journey to Ultramarathon Greatness,"Scott Jurek, Steve Friedman",en-US,EN-US,3.95,17376,4544
4546,"Broken (Will Trent, #4)",Karin Slaughter,eng,ENG,4.2,22244,4545
4547,The Matchmaker,Elin Hilderbrand,eng,ENG,3.82,19094,4546
4548,"The Mark (Left Behind, #8)","Tim LaHaye, Jerry B. Jenkins",en-US,EN-US,4.02,21668,4547
4549,Belong to Me,Marisa de los Santos,en-US,EN-US,3.84,22521,4548
4550,"The Darkest Hour (Warriors, #6)",Erin Hunter,eng,ENG,4.52,26949,4549
4551,"L.A. Confidential (L.A. Quartet, #3)",James Ellroy,eng,ENG,4.2,21511,4550
4552,"The Beautiful Mystery (Chief Inspector Armand Gamache, #8)",Louise Penny,unknown,UNKNOWN,4.18,16170,4551
4553,"The Diamond Throne (The Elenium, #1)",David Eddings,unknown,UNKNOWN,3.93,26150,4552
4554,"Those Left Behind (Serenity, #1)","Joss Whedon, Brett Matthews, Will Conrad",eng,ENG,4.04,23220,4553
4555,Terms of Endearment,Larry McMurtry,eng,ENG,4.15,21352,4554
4556,"Kiss of the Night (Dark-Hunter, #4)",Sherrilyn Kenyon,eng,ENG,4.24,21022,4555
4557,The Wedding Girl,Madeleine Wickham,eng,ENG,3.47,20501,4556
4558,He Chose the Nails,Max Lucado,en-US,EN-US,4.37,19028,4557
4559,"Entice (Need, #3)",Carrie Jones,en-GB,EN-GB,4.03,28584,4558
4560,"From Russia With Love (James Bond, #5)",Ian Fleming,eng,ENG,3.88,19802,4559
4561,The Tortilla Curtain,T.C. Boyle,eng,ENG,3.64,20921,4560
4562,"Darkest Mercy (Wicked Lovely, #5)",Melissa Marr,en-US,EN-US,4.11,29069,4561
4563,Modern Lovers,Emma Straub,unknown,UNKNOWN,3.45,20453,4562
4564,"Checkmate (Neighbor from Hell, #3)",R.L. Mathewson,eng,ENG,4.15,38343,4563
4565,"The Amazing Maurice and His Educated Rodents (Discworld, #28)",Terry Pratchett,eng,ENG,4.04,24279,4564
4566,With the Old Breed: At Peleliu and Okinawa,"Eugene B. Sledge, Paul Fussell",en-US,EN-US,4.4,16952,4565
4567,The Hundred Dresses,"Eleanor Estes, Louis Slobodkin",eng,ENG,4.07,26136,4566
4568,"Lost Lake (Lost Lake, #1)",Sarah Addison Allen,eng,ENG,3.85,24271,4567
4569,"Hardwired (Hacker, #1)",Meredith Wild,eng,ENG,4.07,9235,4568
4570,The Last Runaway,Tracy Chevalier,en-US,EN-US,3.78,20997,4569
4571,"Midnight Tides (The Malazan Book of the Fallen, #5)",Steven Erikson,eng,ENG,4.34,20725,4570
4572,"The 100 (The 100, #1)",Kass Morgan,eng,ENG,3.56,26762,4571
4573,"Hades (Halo, #2)",Alexandra Adornetto,eng,ENG,3.97,27679,4572
4574,"Y: The Last Man, Vol. 3: One Small Step (Y: The Last Man, #3)","Brian K. Vaughan, Pia Guerra, José Marzán Jr., Paul Chadwick",eng,ENG,4.22,24954,4573
4575,Bear Snores On,"Karma Wilson, Jane Chapman",en-US,EN-US,4.25,24556,4574
4576,"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between",Lauren Graham,eng,ENG,4.04,30471,4575
4577,Memoirs of a Teenage Amnesiac,Gabrielle Zevin,en-US,EN-US,3.7,28373,4576
4578,"Salamandastron (Redwall, #5)","Brian Jacques, Gary Chalk",en-US,EN-US,4.05,23723,4577
4579,Servant of the Bones,Anne Rice,unknown,UNKNOWN,3.7,24324,4578
4580,"Ironside (Modern Faerie Tales, #3)",Holly Black,unknown,UNKNOWN,4.04,29416,4579
4581,"Finnikin of the Rock (Lumatere Chronicles, #1)",Melina Marchetta,eng,ENG,3.93,29401,4580
4582,The Return of the Native  ,"Thomas Hardy, Alexander Theroux",eng,ENG,3.84,24957,4581
4583,Micro,"Michael Crichton, Richard   Preston",eng,ENG,3.38,19460,4582
4584,No Exit and Three Other Plays,"Jean-Paul Sartre, Stuart Gilbert, Lionel Abel",eng,ENG,4.09,21841,4583
4585,Foundation and Chaos (Second Foundation Trilogy #2),Greg Bear,eng,ENG,4.14,21137,4584
4586,Cover Her Face (Adam Dalgliesh #1),P.D. James,eng,ENG,3.94,22941,4585
4587,"Supernaturally (Paranormalcy, #2)",Kiersten White,en-US,EN-US,3.92,32807,4586
4588,"First King of Shannara (The Original Shannara Trilogy, #0)",Terry Brooks,eng,ENG,3.94,22623,4587
4589,"Bury Your Dead (Chief Inspector Armand Gamache, #6)",Louise Penny,en-US,EN-US,4.33,22391,4588
4590,"The Overlook (Harry Bosch, #13; Harry Bosch Universe, #15)",Michael Connelly,eng,ENG,3.91,21154,4589
4591,أنت لي,منى المرشود,ara,ARA,4.03,15108,4590
4592,The House of the Seven Gables,"Nathaniel Hawthorne, Robert S. Levine",eng,ENG,3.45,23797,4591
4593,"Rising Storm (Warriors, #4)",Erin Hunter,eng,ENG,4.38,27260,4592
4594,Love Warrior,Glennon Doyle Melton,en-US,EN-US,4.1,20094,4593
4595,"The Brutal Telling (Chief Inspector Armand Gamache, #5)",Louise Penny,en-US,EN-US,4.23,21381,4594
4596,"The Prisoner of Cell 25 (Michael Vey, #1)",Richard Paul Evans,unknown,UNKNOWN,4.19,24672,4595
4597,The Souls of Black Folk,"W.E.B. Du Bois, Donald B. Gibson, Monica W. Elbert",unknown,UNKNOWN,4.24,20355,4596
4598,I Never Promised You a Rose Garden,"Hannah  Green, Joanne Greenberg",eng,ENG,3.85,22420,4597
4599,"The Crimson Crown (Seven Realms, #4)",Cinda Williams Chima,eng,ENG,4.48,27279,4598
4600,The Castaways,Elin Hilderbrand,unknown,UNKNOWN,3.69,21491,4599
4601,"Year of Yes: How to Dance It Out, Stand In the Sun and Be Your Own Person",Shonda Rhimes,eng,ENG,4.05,25816,4600
4602,The Lover,"Marguerite Duras, Barbara Bray, Maxine Hong Kingston",eng,ENG,3.76,18947,4601
4603,"Eragon & Eldest (Inheritance, #1-2)",Christopher Paolini,unknown,UNKNOWN,4.27,21181,4602
4604,"Burn (Breathless, #3)",Maya Banks,eng,ENG,4.01,30693,4603
4605,The Power and the Glory,"Graham Greene, John Updike",eng,ENG,3.99,21315,4604
4606,Paula,Isabel Allende,spa,SPA,4.07,19852,4605
4607,"Lila (Gilead, #3)",Marilynne Robinson,eng,ENG,3.9,14894,4606
4608,"The Scions of Shannara (Heritage of Shannara, #1)",Terry Brooks,en-GB,EN-GB,3.97,23501,4607
4609,Behind the Scenes at the Museum,Kate Atkinson,unknown,UNKNOWN,3.94,21844,4608
4610,Sweetbitter,Stephanie Danler,eng,ENG,3.28,21709,4609
4611,"Romancing Mister Bridgerton (Bridgertons, #4)",Julia Quinn,eng,ENG,4.2,31652,4610
4612,Tangerine,"Edward Bloor, Danny De Vito",eng,ENG,3.61,23053,4611
4613,Hell House,Richard Matheson,eng,ENG,3.81,22644,4612
4614,The Emperor's Children,Claire Messud,unknown,UNKNOWN,2.93,15362,4613
4615,The Liar,Nora Roberts,eng,ENG,3.95,16326,4614
4616,"The Third Victim (Quincy & Rainie, #2)",Lisa Gardner,en-US,EN-US,4.16,21790,4615
4617,"The Wrong Side of Goodbye (Harry Bosch, #21; Harry Bosch Universe, #26)",Michael Connelly,eng,ENG,4.36,13351,4616
4618,"Hell's Corner (Camel Club, #5)",David Baldacci,eng,ENG,4.1,19003,4617
4619,"Key of Valor (Key Trilogy, #3)",Nora Roberts,en-US,EN-US,4.1,27228,4618
4620,Barbarians at the Gate: The Fall of RJR Nabisco,"Bryan Burrough, John Helyar",en-US,EN-US,4.22,19176,4619
4621,"Ancillary Sword (Imperial Radch, #2)",Ann Leckie,eng,ENG,4.03,19265,4620
4622,Franz Kafka's The Castle (Dramatization),"David Fishelson, Aaron Leichter, Max Brod, Franz Kafka",eng,ENG,4.07,22321,4621
4623,"Timebound (The Chronos Files, #1)",Rysa Walker,eng,ENG,3.87,22031,4622
4624,"The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making (Fairyland, #1)","Catherynne M. Valente, Ana Juan",eng,ENG,3.97,25551,4623
4625,"Twenty-Eight and a Half Wishes (Rose Gardner Mystery, #1)",Denise Grover Swank,eng,ENG,3.9,11006,4624
4626,"NYPD Red (NYPD Red, #1)","James Patterson, Marshall Karp",unknown,UNKNOWN,3.9,19252,4625
4627,"The Book of the Dead (Pendergast, #7; Diogenes, #3)","Douglas Preston, Lincoln Child",en-US,EN-US,4.13,22985,4626
4628,Er ist wieder da,Timur Vermes,ger,GER,3.44,9472,4627
4629,The Expats,Chris Pavone,eng,ENG,3.42,20548,4628
4630,"Bare Bones (Temperance Brennan, #6)",Kathy Reichs,en-US,EN-US,3.95,26419,4629
4631,Beautiful Day,Elin Hilderbrand,en-US,EN-US,3.75,19563,4630
4632,"The Indwelling (Left Behind, #7)","Tim LaHaye, Jerry B. Jenkins",en-US,EN-US,3.97,21855,4631
4633,"Dexter in the Dark (Dexter, #3)",Jeff Lindsay,en-US,EN-US,3.49,22484,4632
4634,The Glass Bead Game,"Hermann Hesse, Richard Winston, Clara Winston, Theodore Ziolkowski",eng,ENG,4.11,20198,4633
4635,The Yellow Birds,Kevin Powers,eng,ENG,3.74,17858,4634
4636,Just One Look,Harlan Coben,eng,ENG,4.0,22664,4635
4637,"The Proposal (The Proposition, #2)",Katie Ashley,eng,ENG,4.04,34169,4636
4638,"My Family and Other Animals (Corfu Trilogy, #1)","Gerald Durrell, Helma Lapiņa",en-US,EN-US,4.27,20057,4637
4639,Back Roads,Tawni O'Dell,en-US,EN-US,3.72,21022,4638
4640,Cathedral,Raymond Carver,eng,ENG,4.3,18378,4639
4641,Fantastic Beasts and Where to Find Them: The Original Screenplay,J.K. Rowling,eng,ENG,4.41,18290,4640
4642,The Body,"Stephen King, Robin A.H. Waterfield",eng,ENG,4.26,23127,4641
4643,A Million Miles in a Thousand Years: What I Learned While Editing My Life,Donald Miller,en-US,EN-US,4.18,18963,4642
4644,"Eona: The Last Dragoneye (Eon, #2)",Alison Goodman,eng,ENG,4.12,29756,4643
4645,"Eight Cousins (Eight Cousins, #1)",Louisa May Alcott,eng,ENG,4.02,27612,4644
4646,Chicken Soup with Rice: A Book of Months (The Nutshell Library),Maurice Sendak,unknown,UNKNOWN,4.25,25523,4645
4647,"R is for Ricochet (Kinsey Millhone, #18)",Sue Grafton,eng,ENG,3.96,24563,4646
4648,"Prince of Wolves (The Grey Wolves, #1)",Quinn Loftis,eng,ENG,4.06,30137,4647
4649,Diary of a Worm,"Doreen Cronin, Harry Bliss",eng,ENG,4.19,23320,4648
4650,"The Grey King (The Dark Is Rising, #4)",Susan Cooper,eng,ENG,4.18,28027,4649
4651,"Hunted (The Iron Druid Chronicles, #6)",Kevin Hearne,eng,ENG,4.3,15613,4650
4652,"Devoured (Devoured, #1)",Emily Snow,eng,ENG,3.94,33961,4651
4653,The Complete Novels,Jane Austen,eng,ENG,4.55,18828,4652
4654,The Book of Strange New Things,Michel Faber,eng,ENG,3.66,15189,4653
4655,Epic Fail,Claire LaZebnik,en-US,EN-US,3.73,29207,4654
4656,"A Caress of Twilight (Merry Gentry, #2)",Laurell K. Hamilton,en-US,EN-US,4.05,29980,4655
4657,The Manchurian Candidate (Movie Tie-In Edition),Richard Condon,en-US,EN-US,4.09,19205,4656
4658,"Fudge-a-Mania (Fudge, #4)",Judy Blume,eng,ENG,3.99,23833,4657
4659,"Nevermore (Maximum Ride, #8)",James Patterson,eng,ENG,3.88,27982,4658
4660,Operating Instructions: A Journal of My Son's First Year,Anne Lamott,eng,ENG,4.18,19466,4659
4661,Pale Blue Dot: A Vision of the Human Future in Space,"Carl Sagan, Ann Druyan",eng,ENG,4.32,19834,4660
4662,"Simple Perfection (Rosemary Beach, #6; Perfection, #2)",Abbi Glines,eng,ENG,4.25,35952,4661
4663,The Irresistible Revolution: Living as an Ordinary Radical,Shane Claiborne,unknown,UNKNOWN,4.07,18566,4662
4664,"Brain Rules: 12 Principles for Surviving and Thriving at Work, Home, and School",John Medina,unknown,UNKNOWN,4.0,19172,4663
4665,"The Pilgrims of Rayne (Pendragon, #8)",D.J. MacHale,unknown,UNKNOWN,4.14,21540,4664
4666,The Hundred-Foot Journey,Richard C. Morais,en-US,EN-US,3.54,17275,4665
4667,Scorpia Rising (Alex Rider #9),Anthony Horowitz,eng,ENG,4.29,23268,4666
4668,"Big Nate: In a Class by Himself (Big Nate Novels, #1)",Lincoln Peirce,en-US,EN-US,4.16,20612,4667
4669,"Forever Princess (The Princess Diaries, #10)",Meg Cabot,unknown,UNKNOWN,4.08,28127,4668
4670,The Melancholy Death of Oyster Boy and Other Stories,Tim Burton,en-US,EN-US,4.13,19773,4669
4671,"Breath, Eyes, Memory",Edwidge Danticat,eng,ENG,3.86,22123,4670
4672,Journey to the End of the Night,"Louis-Ferdinand Céline, Ralph Manheim, William T. Vollmann",eng,ENG,4.25,17388,4671
4673,"The Scarecrow (Jack McEvoy, #2)",Michael Connelly,eng,ENG,4.03,22084,4672
4674,The Humans,Matt Haig,eng,ENG,4.07,16955,4673
4675,"Crocodile Tears (Alex Rider, #8)",Anthony Horowitz,eng,ENG,4.18,23068,4674
4676,1/4 جرام,Essam Youssef,ara,ARA,4.02,15919,4675
4677,For Women Only: What You Need to Know about the Inner Lives of Men,Shaunti Feldhahn,en-US,EN-US,4.06,15385,4676
4678,"Seize the Night (Moonlight Bay, #2)","Dean Koontz, Keith Szarabajka",eng,ENG,4.07,21376,4677
4679,A Quick Bite (Argeneau #1),Lynsay Sands,en-US,EN-US,3.91,31557,4678
4680,"Key of Knowledge (Key Trilogy, #2)",Nora Roberts,eng,ENG,4.09,26416,4679
4681,"Ice Station (Shane Schofield, #1)",Matthew Reilly,eng,ENG,4.1,20605,4680
4682,A Dangerous Fortune,Ken Follett,eng,ENG,3.99,18219,4681
4683,The Well of Lost Plots (Thursday Next #3),Jasper Fforde,eng,ENG,4.09,28332,4682
4684,The Wealth of Nations,Adam Smith,eng,ENG,3.87,17180,4683
4685,Canada,Richard Ford,eng,ENG,3.49,18396,4684
4686,"The Big Over Easy (Nursery Crime, #1)",Jasper Fforde,en-US,EN-US,3.92,24870,4685
4687,"The Seeing Stone (The Spiderwick Chronicles, #2)","Holly Black, Tony DiTerlizzi",eng,ENG,3.87,29213,4686
4688,"Stalingrad: The Fateful Siege, 1942–1943",Antony Beevor,eng,ENG,4.29,18920,4687
4689,"Beast Master, Vol. 1 (Beast Master, #1)",Kyousuke Motomi,en-US,EN-US,4.21,21692,4688
4690,"Giggle, Giggle, Quack","Doreen Cronin, Betsy Lewin",en-US,EN-US,4.19,22402,4689
4691,West with the Night,Beryl Markham,en-US,EN-US,4.18,19738,4690
4692,The Cellist of Sarajevo,Steven Galloway,eng,ENG,4.02,20403,4691
4693,"Smooth Talking Stranger (Travises, #3)",Lisa Kleypas,eng,ENG,4.17,28858,4692
4694,If You Ask Me (And of Course You Won't),Betty White,eng,ENG,3.65,22405,4693
4695,Discourse on Method and Meditations on First Philosophy,"René Descartes, Donald A. Cress",eng,ENG,3.67,20522,4694
